StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,EngagementScore,AcademicIndex,MotivationEngagementRatio,Cluster,PCA1,PCA2,PCA3,ClusterLabel
19,99,1,1,0,1,1,25,3,13,1,91,56,1,0,2,35.0,54.099999999999994,0.0,1,1.4305418757901924,-0.9941604160008711,1.4438317927437248,Consistent Learners
19,99,1,1,1,1,1,25,3,13,1,91,56,1,0,2,35.0,54.099999999999994,1.0,1,1.4333133917426344,-1.0147674624585077,0.9982846232486031,Consistent Learners
19,99,0,0,2,1,1,25,3,13,1,91,56,1,0,2,35.0,54.099999999999994,2.0,1,1.4360849076950764,-1.0353745089161444,0.5527374537534815,Consistent Learners
19,99,2,1,1,1,1,25,3,13,1,91,56,1,0,2,35.0,54.099999999999994,1.0,1,1.4333133917426344,-1.0147674624585077,0.9982846232486031,Consistent Learners
20,74,2,0,0,1,0,22,3,3,1,93,97,1,2,0,32.333333333333336,59.3,0.0,1,1.6467963035600168,0.07759848835118492,-0.47709350653982213,Consistent Learners
20,74,2,0,0,1,0,24,1,20,1,68,67,0,1,2,29.666666666666668,50.3,0.0,3,-0.14354121988068438,-0.6468416681638725,0.9137702791393252,Growth Potential
20,74,2,0,0,1,0,29,0,13,0,80,65,0,0,2,31.0,49.7,0.0,3,0.037283003673844815,-0.8517064087785733,0.1547280717562962,Growth Potential
20,74,1,1,0,1,0,22,3,3,1,93,97,1,2,0,32.333333333333336,59.3,0.0,1,1.6467963035600168,0.07759848835118492,-0.47709350653982213,Consistent Learners
20,74,1,1,0,1,0,24,1,20,1,68,67,0,1,2,29.666666666666668,50.3,0.0,3,-0.14354121988068438,-0.6468416681638725,0.9137702791393252,Growth Potential
20,74,1,1,0,1,0,29,0,13,0,80,65,0,0,2,31.0,49.7,0.0,3,0.037283003673844815,-0.8517064087785733,0.1547280717562962,Growth Potential
20,74,2,1,1,0,0,22,3,3,1,93,97,1,2,0,32.333333333333336,59.3,0.3333333333333333,1,1.649567819512459,0.05699144189354826,-0.9226406760349438,Consistent Learners
20,74,2,1,1,0,0,24,1,20,1,68,67,0,1,2,29.666666666666668,50.3,0.5,3,-0.14076970392824234,-0.6674487146215092,0.4682231096442035,Growth Potential
20,74,2,1,1,0,0,29,0,13,0,80,65,0,0,2,31.0,49.7,1.0,3,0.04005451962628689,-0.8723134552362101,-0.2908190977388255,Growth Potential
20,74,1,1,2,1,0,22,3,3,1,93,97,1,2,0,32.333333333333336,59.3,0.6666666666666666,1,1.652339335464901,0.0363843954359117,-1.3681878455300653,Consistent Learners
20,74,1,1,2,1,0,24,1,20,1,68,67,0,1,2,29.666666666666668,50.3,1.0,3,-0.13799818797580027,-0.6880557610791459,0.022675940149081808,Growth Potential
20,74,1,1,2,1,0,29,0,13,0,80,65,0,0,2,31.0,49.7,2.0,3,0.042826035578728903,-0.8929205016938466,-0.7363662672339475,Growth Potential
20,74,0,1,2,1,0,22,3,3,1,93,97,1,2,0,32.333333333333336,59.3,0.6666666666666666,1,1.652339335464901,0.0363843954359117,-1.3681878455300653,Consistent Learners
20,74,0,1,2,1,0,24,1,20,1,68,67,0,1,2,29.666666666666668,50.3,1.0,3,-0.13799818797580027,-0.6880557610791459,0.022675940149081808,Growth Potential
20,74,0,1,2,1,0,29,0,13,0,80,65,0,0,2,31.0,49.7,2.0,3,0.042826035578728903,-0.8929205016938466,-0.7363662672339475,Growth Potential
11,78,1,1,2,1,1,25,2,4,1,59,77,0,1,1,21.333333333333332,50.89999999999999,1.0,0,-1.6931768746516769,0.8730000073105553,-0.9304231117360992,High Achievers
11,78,1,1,2,1,1,27,0,15,0,69,77,1,2,1,28.0,50.89999999999999,0.6666666666666666,0,-0.41576467943292633,-0.3284256857712704,-1.4850241638233919,High Achievers
11,78,1,1,2,1,1,18,0,13,0,62,90,1,2,0,25.0,54.8,0.6666666666666666,2,-0.4325579099763759,0.7965893115273424,-1.807466052440367,At-Risk Students
11,78,1,1,2,1,1,19,2,3,1,80,98,1,2,0,28.0,57.199999999999996,0.6666666666666666,1,0.4740456003372265,0.5134745617538334,-1.4488125229975295,Consistent Learners
11,78,1,1,2,1,1,21,3,8,1,96,83,1,1,1,35.0,52.699999999999996,1.0,1,1.219469707783415,-1.3892034288732382,-1.3205536505161817,Consistent Learners
11,78,2,1,1,1,1,25,2,4,1,59,77,0,1,1,21.333333333333332,50.89999999999999,0.5,0,-1.6959483906041188,0.8936070537681919,-0.4848759422409774,High Achievers
11,78,2,1,1,1,1,27,0,15,0,69,77,1,2,1,28.0,50.89999999999999,0.3333333333333333,0,-0.4185361953853684,-0.30781863931363374,-1.03947699432827,High Achievers
11,78,2,1,1,1,1,18,0,13,0,62,90,1,2,0,25.0,54.8,0.3333333333333333,2,-0.43532942592881796,0.817196357984979,-1.3619188829452453,At-Risk Students
11,78,2,1,1,1,1,19,2,3,1,80,98,1,2,0,28.0,57.199999999999996,0.3333333333333333,1,0.47127408438478446,0.5340816082114701,-1.0032653535024079,Consistent Learners
11,78,2,1,1,1,1,21,3,8,1,96,83,1,1,1,35.0,52.699999999999996,0.5,1,1.216698191830973,-1.3685963824156016,-0.8750064810210599,Consistent Learners
17,65,2,1,1,1,0,28,2,12,0,88,72,0,0,1,33.333333333333336,47.9,1.0,3,0.2750480938620163,-1.643454646220991,-1.5556409320167321,Growth Potential
17,65,2,1,1,1,0,21,1,16,0,79,58,1,2,2,31.666666666666668,43.7,0.3333333333333333,3,-0.7012950076340241,-2.066855941687697,-1.0177391415356243,Growth Potential
17,65,0,1,1,1,0,28,2,12,0,88,72,0,0,1,33.333333333333336,47.9,1.0,3,0.2750480938620163,-1.643454646220991,-1.5556409320167321,Growth Potential
17,65,0,1,1,1,0,21,1,16,0,79,58,1,2,2,31.666666666666668,43.7,0.3333333333333333,3,-0.7012950076340241,-2.066855941687697,-1.0177391415356243,Growth Potential
17,65,1,0,1,1,0,28,2,12,0,88,72,0,0,1,33.333333333333336,47.9,1.0,3,0.2750480938620163,-1.643454646220991,-1.5556409320167321,Growth Potential
17,65,1,0,1,1,0,21,1,16,0,79,58,1,2,2,31.666666666666668,43.7,0.3333333333333333,3,-0.7012950076340241,-2.066855941687697,-1.0177391415356243,Growth Potential
21,62,0,1,2,1,1,26,2,9,1,65,46,0,2,3,25.0,40.8,0.6666666666666666,0,-2.4130858947518976,-1.3461495959619827,-0.24643807897305472,High Achievers
21,62,0,0,2,1,1,26,2,9,1,65,46,0,2,3,25.0,40.8,0.6666666666666666,0,-2.4130858947518976,-1.3461495959619827,-0.24643807897305472,High Achievers
21,62,1,0,1,1,1,26,2,9,1,65,46,0,2,3,25.0,40.8,0.3333333333333333,0,-2.41585741070434,-1.325542549504346,0.1991090905220669,High Achievers
13,91,1,0,1,1,0,19,0,7,1,64,63,0,1,2,24.0,51.4,0.5,0,-1.162813451914488,0.5609145959368843,1.056227806177239,High Achievers
13,91,1,0,1,1,0,25,3,12,0,73,77,0,2,1,28.333333333333332,55.599999999999994,0.3333333333333333,2,0.3627235962341703,0.2930402621525924,-1.4125374192716014,At-Risk Students
13,91,1,0,1,1,0,21,0,13,1,98,100,0,2,0,37.333333333333336,62.5,0.3333333333333333,1,2.995177691011763,-0.31178076573753244,0.19633206618449167,Consistent Learners
13,91,1,0,1,1,0,29,1,3,1,66,90,1,2,0,23.333333333333332,59.5,0.3333333333333333,2,-0.12886225818523162,1.7884275970406274,0.04690751975325224,At-Risk Students
13,91,1,0,1,1,0,28,1,11,1,85,46,1,2,3,32.333333333333336,46.3,0.3333333333333333,3,-0.29011968823048545,-1.8075585341860116,1.1342222744942034,Growth Potential
13,91,1,0,1,1,0,19,2,18,0,89,61,0,2,2,35.666666666666664,50.8,0.3333333333333333,3,1.0701162247754463,-1.7360414959050343,-0.6825640307460729,Growth Potential
13,91,1,1,1,1,0,19,0,7,1,64,63,0,1,2,24.0,51.4,0.5,0,-1.162813451914488,0.5609145959368843,1.056227806177239,High Achievers
13,91,1,1,1,1,0,25,3,12,0,73,77,0,2,1,28.333333333333332,55.599999999999994,0.3333333333333333,2,0.3627235962341703,0.2930402621525924,-1.4125374192716014,At-Risk Students
13,91,1,1,1,1,0,21,0,13,1,98,100,0,2,0,37.333333333333336,62.5,0.3333333333333333,1,2.995177691011763,-0.31178076573753244,0.19633206618449167,Consistent Learners
13,91,1,1,1,1,0,29,1,3,1,66,90,1,2,0,23.333333333333332,59.5,0.3333333333333333,2,-0.12886225818523162,1.7884275970406274,0.04690751975325224,At-Risk Students
13,91,1,1,1,1,0,28,1,11,1,85,46,1,2,3,32.333333333333336,46.3,0.3333333333333333,3,-0.29011968823048545,-1.8075585341860116,1.1342222744942034,Growth Potential
13,91,1,1,1,1,0,19,2,18,0,89,61,0,2,2,35.666666666666664,50.8,0.3333333333333333,3,1.0701162247754463,-1.7360414959050343,-0.6825640307460729,Growth Potential
22,83,2,1,1,1,1,28,2,11,0,96,75,1,2,1,35.666666666666664,56.2,0.3333333333333333,1,1.861597401769216,-0.9190756040680507,-0.8101296989284247,Consistent Learners
22,83,1,1,2,1,1,28,2,11,0,96,75,1,2,1,35.666666666666664,56.2,0.6666666666666666,1,1.8643689177216582,-0.9396826505256873,-1.2556768684235462,Consistent Learners
22,83,1,1,2,0,1,28,2,11,0,96,75,1,2,1,35.666666666666664,56.2,0.6666666666666666,1,1.8643689177216582,-0.9396826505256873,-1.2556768684235462,Consistent Learners
22,83,0,1,1,1,1,28,2,11,0,96,75,1,2,1,35.666666666666664,56.2,0.3333333333333333,1,1.861597401769216,-0.9190756040680507,-0.8101296989284247,Consistent Learners
16,90,1,0,1,1,0,19,1,0,1,90,52,0,2,3,30.333333333333332,49.0,0.3333333333333333,3,-0.30496582772336306,-1.0335541045180172,1.1019955069134226,Growth Potential
16,90,1,0,2,0,0,19,1,0,1,90,52,0,2,3,30.333333333333332,49.0,0.6666666666666666,3,-0.302194311770921,-1.054161150975654,0.6564483374183009,Growth Potential
16,90,2,1,1,1,0,19,1,0,1,90,52,0,2,3,30.333333333333332,49.0,0.3333333333333333,3,-0.30496582772336306,-1.0335541045180172,1.1019955069134226,Growth Potential
16,90,2,1,2,1,0,19,1,0,1,90,52,0,2,3,30.333333333333332,49.0,0.6666666666666666,3,-0.302194311770921,-1.054161150975654,0.6564483374183009,Growth Potential
18,66,2,0,0,1,1,22,1,3,0,50,73,1,1,1,17.666666666666668,48.9,0.0,0,-2.651498737602708,1.3584414082691627,-0.8602321390292633,High Achievers
18,66,2,0,0,1,1,27,2,11,0,57,60,1,0,2,22.666666666666668,45.0,0.0,0,-2.1951122638076854,-0.08854638204063697,-0.7853896330774011,High Achievers
18,66,1,0,1,1,1,22,1,3,0,50,73,1,1,1,17.666666666666668,48.9,0.5,0,-2.6487272216502658,1.337834361811526,-1.3057793085243847,High Achievers
18,66,1,0,1,1,1,27,2,11,0,57,60,1,0,2,22.666666666666668,45.0,1.0,0,-2.1923407478552437,-0.10915342849827375,-1.2309368025725227,High Achievers
18,66,2,0,1,1,1,22,1,3,0,50,73,1,1,1,17.666666666666668,48.9,0.5,0,-2.6487272216502658,1.337834361811526,-1.3057793085243847,High Achievers
18,66,2,0,1,1,1,27,2,11,0,57,60,1,0,2,22.666666666666668,45.0,1.0,0,-2.1923407478552437,-0.10915342849827375,-1.2309368025725227,High Achievers
18,66,2,1,1,1,1,22,1,3,0,50,73,1,1,1,17.666666666666668,48.9,0.5,0,-2.6487272216502658,1.337834361811526,-1.3057793085243847,High Achievers
18,66,2,1,1,1,1,27,2,11,0,57,60,1,0,2,22.666666666666668,45.0,1.0,0,-2.1923407478552437,-0.10915342849827375,-1.2309368025725227,High Achievers
18,66,1,1,0,0,1,22,1,3,0,50,73,1,1,1,17.666666666666668,48.9,0.0,0,-2.651498737602708,1.3584414082691627,-0.8602321390292633,High Achievers
18,66,1,1,0,0,1,27,2,11,0,57,60,1,0,2,22.666666666666668,45.0,0.0,0,-2.1951122638076854,-0.08854638204063697,-0.7853896330774011,High Achievers
18,66,2,1,1,0,1,22,1,3,0,50,73,1,1,1,17.666666666666668,48.9,0.5,0,-2.6487272216502658,1.337834361811526,-1.3057793085243847,High Achievers
18,66,2,1,1,0,1,27,2,11,0,57,60,1,0,2,22.666666666666668,45.0,1.0,0,-2.1923407478552437,-0.10915342849827375,-1.2309368025725227,High Achievers
18,66,1,1,2,1,1,22,1,3,0,50,73,1,1,1,17.666666666666668,48.9,1.0,0,-2.6459557056978236,1.3172273153538894,-1.7513264780195066,High Achievers
18,66,1,1,2,1,1,27,2,11,0,57,60,1,0,2,22.666666666666668,45.0,2.0,0,-2.1895692319028015,-0.12976047495591042,-1.6764839720676445,High Achievers
18,66,1,1,1,1,1,22,1,3,0,50,73,1,1,1,17.666666666666668,48.9,0.5,0,-2.6487272216502658,1.337834361811526,-1.3057793085243847,High Achievers
18,66,1,1,1,1,1,27,2,11,0,57,60,1,0,2,22.666666666666668,45.0,1.0,0,-2.1923407478552437,-0.10915342849827375,-1.2309368025725227,High Achievers
16,83,1,0,1,1,0,27,1,12,1,52,66,0,1,2,21.666666666666668,51.099999999999994,0.5,0,-1.6017878680146846,0.9183214415003871,0.5475867887678515,High Achievers
16,83,1,0,1,1,0,26,1,0,0,96,56,1,0,2,32.0,48.099999999999994,1.0,3,-0.03396693461613855,-1.3140954229205897,-0.30022180576207425,Growth Potential
16,83,2,1,0,1,0,27,1,12,1,52,66,0,1,2,21.666666666666668,51.099999999999994,0.0,0,-1.6045593839671266,0.9389284879580237,0.993133958262973,High Achievers
16,83,2,1,0,1,0,26,1,0,0,96,56,1,0,2,32.0,48.099999999999994,0.0,3,-0.03673845056858062,-1.293488376462953,0.14532536373304747,Growth Potential
16,83,1,1,1,1,0,27,1,12,1,52,66,0,1,2,21.666666666666668,51.099999999999994,0.5,0,-1.6017878680146846,0.9183214415003871,0.5475867887678515,High Achievers
16,83,1,1,1,1,0,26,1,0,0,96,56,1,0,2,32.0,48.099999999999994,1.0,3,-0.03396693461613855,-1.3140954229205897,-0.30022180576207425,Growth Potential
16,83,1,1,2,1,0,27,1,12,1,52,66,0,1,2,21.666666666666668,51.099999999999994,1.0,0,-1.5990163520622427,0.8977143950427503,0.10203961927272971,High Achievers
16,83,1,1,2,1,0,26,1,0,0,96,56,1,0,2,32.0,48.099999999999994,2.0,3,-0.031195418663696475,-1.3347024693782263,-0.7457689752571962,Growth Potential
16,83,1,1,0,1,0,27,1,12,1,52,66,0,1,2,21.666666666666668,51.099999999999994,0.0,0,-1.6045593839671266,0.9389284879580237,0.993133958262973,High Achievers
16,83,1,1,0,1,0,26,1,0,0,96,56,1,0,2,32.0,48.099999999999994,0.0,3,-0.03673845056858062,-1.293488376462953,0.14532536373304747,Growth Potential
16,83,1,0,0,1,0,27,1,12,1,52,66,0,1,2,21.666666666666668,51.099999999999994,0.0,0,-1.6045593839671266,0.9389284879580237,0.993133958262973,High Achievers
16,83,1,0,0,1,0,26,1,0,0,96,56,1,0,2,32.0,48.099999999999994,0.0,3,-0.03673845056858062,-1.293488376462953,0.14532536373304747,Growth Potential
31,70,2,1,1,1,1,28,2,1,0,52,71,1,2,1,17.666666666666668,54.7,0.3333333333333333,2,-1.796669185559692,2.1690578101032525,-0.7727003415901159,At-Risk Students
20,69,1,1,1,1,1,21,3,3,1,87,79,1,0,1,30.333333333333332,52.4,1.0,1,0.3154609034664314,-0.47231155437111555,-0.5804685969208233,Consistent Learners
20,69,1,1,1,1,1,18,3,9,0,82,97,0,2,0,30.333333333333332,57.8,0.3333333333333333,1,1.1039501672704128,0.23287877125007445,-2.2731120310873147,Consistent Learners
20,69,2,1,1,1,1,21,3,3,1,87,79,1,0,1,30.333333333333332,52.4,1.0,1,0.3154609034664314,-0.47231155437111555,-0.5804685969208233,Consistent Learners
20,69,2,1,1,1,1,18,3,9,0,82,97,0,2,0,30.333333333333332,57.8,0.3333333333333333,1,1.1039501672704128,0.23287877125007445,-2.2731120310873147,Consistent Learners
20,69,2,0,0,1,1,21,3,3,1,87,79,1,0,1,30.333333333333332,52.4,0.0,1,0.31268938751398934,-0.45170450791347877,-0.1349214274257017,Consistent Learners
20,69,2,0,0,1,1,18,3,9,0,82,97,0,2,0,30.333333333333332,57.8,0.0,1,1.1011786513179709,0.2534858177077112,-1.827564861592193,Consistent Learners
20,69,1,1,2,1,1,21,3,3,1,87,79,1,0,1,30.333333333333332,52.4,2.0,3,0.3182324194188734,-0.4929186008287522,-1.026015766415945,Growth Potential
20,69,1,1,2,1,1,18,3,9,0,82,97,0,2,0,30.333333333333332,57.8,0.6666666666666666,1,1.106721683222855,0.21227172479243778,-2.718659200582437,Consistent Learners
14,60,1,0,1,1,0,18,0,6,0,88,52,1,2,3,31.333333333333332,39.2,0.3333333333333333,3,-1.460266144526816,-2.672397495646411,-0.9141267317593263,Growth Potential
14,60,0,1,0,1,0,18,0,6,0,88,52,1,2,3,31.333333333333332,39.2,0.0,3,-1.4630376604792579,-2.6517904491887743,-0.4685795622642047,Growth Potential
25,65,1,0,1,1,0,25,3,0,1,62,51,0,1,3,21.0,44.8,0.5,0,-2.585228909109649,0.06401779092828469,0.11722322623646897,High Achievers
25,65,1,0,1,1,0,28,3,12,1,100,55,1,0,2,37.666666666666664,46.0,1.0,3,0.8356345966838907,-2.7465572816288786,0.16003912965411488,Growth Potential
25,65,2,1,2,1,0,25,3,0,1,62,51,0,1,3,21.0,44.8,1.0,0,-2.582457393157207,0.04341074447064802,-0.32832394325865266,High Achievers
25,65,2,1,2,1,0,28,3,12,1,100,55,1,0,2,37.666666666666664,46.0,2.0,3,0.8384061126363329,-2.7671643280865155,-0.28550803984100687,Growth Potential
25,65,0,1,1,1,0,25,3,0,1,62,51,0,1,3,21.0,44.8,0.5,0,-2.585228909109649,0.06401779092828469,0.11722322623646897,High Achievers
25,65,0,1,1,1,0,28,3,12,1,100,55,1,0,2,37.666666666666664,46.0,1.0,3,0.8356345966838907,-2.7465572816288786,0.16003912965411488,Growth Potential
25,65,1,1,1,1,0,25,3,0,1,62,51,0,1,3,21.0,44.8,0.5,0,-2.585228909109649,0.06401779092828469,0.11722322623646897,High Achievers
25,65,1,1,1,1,0,28,3,12,1,100,55,1,0,2,37.666666666666664,46.0,1.0,3,0.8356345966838907,-2.7465572816288786,0.16003912965411488,Growth Potential
25,65,2,1,0,0,0,25,3,0,1,62,51,0,1,3,21.0,44.8,0.0,0,-2.588000425062091,0.0846248373859213,0.5627703957315906,High Achievers
25,65,2,1,0,0,0,28,3,12,1,100,55,1,0,2,37.666666666666664,46.0,0.0,3,0.8328630807314488,-2.7259502351712417,0.6055862991492366,Growth Potential
21,65,0,1,0,1,0,20,3,1,1,54,54,1,0,3,18.666666666666668,44.099999999999994,0.0,0,-3.121883937090352,0.4583840308030748,0.3148294702636337,High Achievers
21,65,0,1,0,1,0,24,1,2,1,96,78,0,2,1,33.0,51.3,0.0,3,0.5898820930497164,-1.1949469263031358,0.3375089691994715,Growth Potential
21,65,2,1,0,0,0,20,3,1,1,54,54,1,0,3,18.666666666666668,44.099999999999994,0.0,0,-3.121883937090352,0.4583840308030748,0.3148294702636337,High Achievers
21,65,2,1,0,0,0,24,1,2,1,96,78,0,2,1,33.0,51.3,0.0,3,0.5898820930497164,-1.1949469263031358,0.3375089691994715,Growth Potential
8,99,1,0,0,1,0,28,2,9,1,99,97,0,1,0,36.333333333333336,62.0,0.0,1,2.757372751306199,-0.16527679659730704,0.13795978088683372,Consistent Learners
8,99,1,0,0,1,0,23,1,4,1,89,54,1,1,3,31.333333333333332,49.099999999999994,0.0,3,-0.10031816855748589,-1.1296233295058598,1.4401231879495497,Growth Potential
8,99,1,0,0,1,0,20,3,6,1,59,91,0,0,0,22.0,60.2,0.0,2,-0.21933426122441058,2.2405168015594144,-0.049625358158329295,At-Risk Students
8,99,2,1,1,1,0,28,2,9,1,99,97,0,1,0,36.333333333333336,62.0,0.5,1,2.760144267258641,-0.1858838430549437,-0.3075873886082879,Consistent Learners
8,99,2,1,1,1,0,23,1,4,1,89,54,1,1,3,31.333333333333332,49.099999999999994,0.5,3,-0.09754665260504382,-1.1502303759634964,0.9945760184544282,Growth Potential
8,99,2,1,1,1,0,20,3,6,1,59,91,0,0,0,22.0,60.2,1.0,2,-0.21656274527196862,2.219909755101778,-0.49517252765345093,At-Risk Students
12,72,1,1,1,1,0,28,1,15,1,58,100,0,1,0,24.666666666666668,56.4,0.5,2,-0.24243917563450476,1.1093724847607331,-0.846754599656126,At-Risk Students
12,72,1,1,1,1,0,26,2,20,1,51,42,1,2,3,24.0,39.0,0.3333333333333333,0,-2.8714292845695946,-1.4231397011481293,0.16034801462335574,High Achievers
12,72,1,1,1,1,0,29,1,5,0,61,73,1,1,1,22.0,48.3,0.5,0,-1.9195725257745453,0.4422141483617433,-1.4007171507289886,High Achievers
12,72,0,1,2,1,0,28,1,15,1,58,100,0,1,0,24.666666666666668,56.4,1.0,2,-0.2396676596820628,1.0887654383030962,-1.2923017691512475,At-Risk Students
12,72,0,1,2,1,0,26,2,20,1,51,42,1,2,3,24.0,39.0,0.6666666666666666,0,-2.868657768617153,-1.443746747605766,-0.2851991548717659,High Achievers
12,72,0,1,2,1,0,29,1,5,0,61,73,1,1,1,22.0,48.3,1.0,0,-1.9168010098221033,0.4216071019041066,-1.8462643202241105,High Achievers
12,72,1,0,2,1,0,28,1,15,1,58,100,0,1,0,24.666666666666668,56.4,1.0,2,-0.2396676596820628,1.0887654383030962,-1.2923017691512475,At-Risk Students
12,72,1,0,2,1,0,26,2,20,1,51,42,1,2,3,24.0,39.0,0.6666666666666666,0,-2.868657768617153,-1.443746747605766,-0.2851991548717659,High Achievers
12,72,1,0,2,1,0,29,1,5,0,61,73,1,1,1,22.0,48.3,1.0,0,-1.9168010098221033,0.4216071019041066,-1.8462643202241105,High Achievers
12,72,1,0,0,1,0,28,1,15,1,58,100,0,1,0,24.666666666666668,56.4,0.0,2,-0.24521069158694672,1.1299795312183698,-0.4012074301610043,At-Risk Students
12,72,1,0,0,1,0,26,2,20,1,51,42,1,2,3,24.0,39.0,0.0,0,-2.8742008005220367,-1.4025326546904926,0.6058951841184774,High Achievers
12,72,1,0,0,1,0,29,1,5,0,61,73,1,1,1,22.0,48.3,0.0,0,-1.9223440417269875,0.46282119481937994,-0.955169981233867,High Achievers
21,65,1,1,0,1,1,21,0,0,0,93,95,1,1,0,31.0,56.4,0.0,1,0.9684275404700842,0.05296337532363149,-0.8806628305744211,Consistent Learners
21,65,0,1,2,0,1,21,0,0,0,93,95,1,1,0,31.0,56.4,1.0,1,0.9739705723749683,0.01174928240835821,-1.7717571695646641,Consistent Learners
21,65,1,0,2,1,1,21,0,0,0,93,95,1,1,0,31.0,56.4,1.0,1,0.9739705723749683,0.01174928240835821,-1.7717571695646641,Consistent Learners
21,65,2,0,0,1,1,21,0,0,0,93,95,1,1,0,31.0,56.4,0.0,1,0.9684275404700842,0.05296337532363149,-0.8806628305744211,Consistent Learners
21,65,1,1,1,1,1,21,0,0,0,93,95,1,1,0,31.0,56.4,0.5,1,0.9711990564225262,0.03235632886599488,-1.3262100000695425,Consistent Learners
21,65,1,0,1,1,1,21,0,0,0,93,95,1,1,0,31.0,56.4,0.5,1,0.9711990564225262,0.03235632886599488,-1.3262100000695425,Consistent Learners
21,65,2,1,2,1,1,21,0,0,0,93,95,1,1,0,31.0,56.4,1.0,1,0.9739705723749683,0.01174928240835821,-1.7717571695646641,Consistent Learners
21,65,2,0,1,1,1,21,0,0,0,93,95,1,1,0,31.0,56.4,0.5,1,0.9711990564225262,0.03235632886599488,-1.3262100000695425,Consistent Learners
24,68,1,0,0,1,1,29,2,13,1,78,61,1,1,2,30.666666666666668,48.3,0.0,3,-0.22152354917542547,-1.1446361386403299,0.746831339982152,Growth Potential
24,68,1,0,1,1,1,29,2,13,1,78,61,1,1,2,30.666666666666668,48.3,0.5,3,-0.2187520332229834,-1.1652431850979665,0.3012841704870303,Growth Potential
24,68,1,1,2,1,1,29,2,13,1,78,61,1,1,2,30.666666666666668,48.3,1.0,3,-0.21598051727054138,-1.1858502315556032,-0.14426299900809136,Growth Potential
24,68,1,1,0,1,1,29,2,13,1,78,61,1,1,2,30.666666666666668,48.3,0.0,3,-0.22152354917542547,-1.1446361386403299,0.746831339982152,Growth Potential
24,68,2,1,0,1,1,29,2,13,1,78,61,1,1,2,30.666666666666668,48.3,0.0,3,-0.22152354917542547,-1.1446361386403299,0.746831339982152,Growth Potential
24,68,1,1,1,1,1,29,2,13,1,78,61,1,1,2,30.666666666666668,48.3,0.5,3,-0.2187520332229834,-1.1652431850979665,0.3012841704870303,Growth Potential
24,68,1,1,1,0,1,29,2,13,1,78,61,1,1,2,30.666666666666668,48.3,0.5,3,-0.2187520332229834,-1.1652431850979665,0.3012841704870303,Growth Potential
24,68,0,1,0,1,1,29,2,13,1,78,61,1,1,2,30.666666666666668,48.3,0.0,3,-0.22152354917542547,-1.1446361386403299,0.746831339982152,Growth Potential
21,84,1,1,0,1,0,23,0,11,0,79,56,1,2,2,30.0,50.400000000000006,0.0,3,-0.11152693298397241,-0.6720485735557576,0.6663952107271042,Growth Potential
21,84,0,0,0,1,0,23,0,11,0,79,56,1,2,2,30.0,50.400000000000006,0.0,3,-0.11152693298397241,-0.6720485735557576,0.6663952107271042,Growth Potential
